Categories,ProductName,Price,Ingredients,NutritionalFacts,Illness
icecream,CornettoMaltMilkshake 110-ml,60,"BiscuitCone [Wheat, Flour, Sugar, Palm Oil, Emulsifier (Soy Lecithin), Flavouring, Colouring (Caramel Color), Salt], Malt Powder (9%) [ Malt Extract, Milk Powder, Whey Powder, Sugar, Sugar, Palm Oil, Butter Oil, Vitamins And MInerals, Anticaking Agent (Silicone Dioxide), Acidity Regulators (Sodium Bicarbonate Dipotassium Phosphate, Inulin)], Chocolate Flavoured Confectionery [ Sugar, Palm Fat, Coconut Oil, Cocoa Powder, Emulsifier (Soy Lecithin), Chocolate Flavoured Syrup (7%) [Sugar, Cocoa Powder, Thickener ( Modified Starch), Cream, Whey Powder, Wholemilk Powder, Flavouring, Stabiliser (Xanthan Gum)], Sugar, Milk Solids (ButterMilk Powder, Skimmed Milk Powder (1%), WholeMilk Powder (0.5%), Whey Powder, Whey Protein Concentrate), Non- Hydrogenated Vegetable Oils ( Coconut, Palm), BUtter Cookie Pieces (3%) (Wheat Flour, Sugar Butter, Cream Cheese, Salt), Maltodextrin, Emulsifier ( Mono And Digcerides Of Fatty Acids-Plant Origin), Stabilisers ( Guar Gum, Tara Gum , Locust Bean Gum, Carrageenan), Contains: Wheat Soy, Lecithin Barley and Milk","Calories(230), TotalFat(9g), SatFat(1.5g), TransFat(0g), Cholesterol(0.g), Sodium(0.070g), TCarbs(33g), DietFbr(22g),  Tsugar(0g), Protein(3g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,CornettoMachaCrumbleDisc 110-ml,60,"Water, Sugar Cone (Wheat Flour, Brown Sugar, Water, Palm Oil And Soya Lecithin), Matcha Coating (Soya Oil, Refined Sugar, Palm Oil, Glucose, Skimmed Milk Powder, Coconut Oil, Soya Lecithin And Artificial Food Flavor), Chocolate Coating (Coconut Oil, Palm Oil, Refined Sugar, Cocoa Powder, Skimmed Milk Powder, Soya Lecithin And Artificial Food Flavor), Glucose, Refined Sugar, Palm Oil, Butter Cookies (Wheat Flour, Refined Sugar, Butter, Egg, Coconut Oil, Palm Oil And Artificial Food Flavor), Skimmed Milk Powder, Buttermilk Powder, Matcha Cookies (Wheat Flour, Refined Sugar, Margarine, Water, Artificial Food Flavors, Artificial Food Colors (Tartrazine FD&C Yellow #5 And Brilliant Blue FCF FD&C Blue #1) And Caramel Color), Whey Powder, Food Stabilizers (Locust Bean Gum, Guar Gum, Carrageenan And Carboxymethyl Cellulose) And Emulsifiers (Distilled Mono And Diglycerides), Gelatin, Artificial Food Flavors And Artificial Food Colors (Sunset Yellow FD&C Yellow #6, Tartrazine FD&C Yellow #5 And Brilliant Blue FCF FD&C Blue #1), Contains: Milk, Wheat, Soya, Egg And Tartrazine FD&C Yellow #5. May Also Contain Peanuts And Tree Nuts.","Calories(120), TotalFat(3g), SatFat(2g), TransFat(0g), Cholesterol(0.g), Sodium(0.040g), TCarbs(35g), DietFbr(2g),  Tsugar(18g), Protein(3g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,CornettoCookies&CreamIceCream 110-ml,60,"Water, Sugar Cone (Wheat Flour, Refined Sugar, Water, Vegetable Oil And Soya Lecithin), Chocolate Coating (Vegetable Oil [Coconut And/Or Palm], Refined Sugar, Cocoa Powder, Skimmed Milk Powder, Soya Lecithin And Artificial Vanilla Flavor), Glucose, Refined Sugar, Skimmed Milk Powder, Buttermilk Powder, Palm Oil, Modified Starch, Whey Powder, Chocolate Cookie Pieces, Food Stabilizers (Locust Bean Gum, Guar Gum, Carrageenan And Carboxymethyl Cellulose) And Emulsifiers (Distilled Mono And Diglycerides), Artificial Food Flavors (Artificial Vanilla Flavors) And Artificial Food Colors (FD&C Yellow #5 (Tartrazine) And FD&C Yellow #6), Contains: Milk, Wheat, Soya And FD&C Yellow #5 (Tartrazine), Contain: Peanuts, Tree Nuts And Eggs.","Calories(170), TotalFat(7g), SatFat(4g), TransFat(0g), Cholesterol(0.g), Sodium(0.045g), TCarbs(25g), DietFbr(1g),  Tsugar(15g), Protein(2g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,CornettoVanillaIceCream 110-ml,60,"Reconstituted Skimmed Milk, Coconut Fat, Sugar, Wheat Flour, Glucose Syrup, Water, Fructose, Hazelnuts (3%), Sunflower Oil, Fatreduced Cocoa Powder, Emulsifiers (Lecithins, Mono- And Diglycerides Of Fatty Acids, Ammonium Phosphatides), Potato Starch, Stabilisers (Guar Gum, Tara Gum, Locust Bean Gum, Carrageenan), Salt, Skimmed Milk Powder Or Concentrate, Whey Solids (Milk), Caramelised Sugar Syrup, Flavourings (Contains Milk), Contains: Almond, Egg, Mustard, Peanut, Pistachio Nut, Soy And Walnut.","Calories(130), TotalFat(3g), SatFat(2g), TransFat(0g), Cholesterol(0g), Sodium(0.035g), TCarbs(22g), DietFbr(1g),  Tsugar(14g), Protein(2g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,AiceWatermelonFlavoredStickIceCream 65-ml,50,"Water, Sugar, Chocolate Grain (2.8%) (Contains Milk and Wheat Flour), Fructose Corn Syrup, Puree Watermelon (0.2%), Artificial Food Flavor, Contains Permitted Stabilisers (Guar Gum INS 412, Sodium Carboxymethyl Cellulose INS 466, Xanthan Gum INS 415, Carrageenan INS 407, Carob Bean Gum INS 410), Acidity Regulators (Citric Acid INS 330, Sodium Citrate INS 331), Salt, Natural Food Color Caramel III Ammonia Process INS 150c, Artificial Food Color (Ponceau 4R INS 124, Tartrazine INS 102, Brilliant Blue FCF INS 133 ), Contains: Gluten, Milk","Calories(122), TotalFat(0.769 g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.035g), TCarbs(26.2g), DietFbr(1.54g),  Tsugar(20g), Protein(0g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Diabetes, Kidney Diseases"
icecream,AiceBlueBerryCookiesOfficialIceCream 65-ml,55,"Water, Chocolate Coating ( 30.7%) (Contains Milk And Soy Lecithin), Sugar, Skimmed MIlk Powder, Chocolate Grains (5.1%) (Contains, Milk, Flour, Soy Lechithin, Vegetable Oil, Butter, Blueberry Jam (1.8%) (Contains Blueberry 40%), Artificial Food Color ( Ponceasu 4R INS 124)), Peanut ( 1.5%), Contains Permitted Stabilisers Contains Permitted Stabilisers ( Guar Gum INS412, Sodium Carboxy Methyl Cellulose INS 466, Xanthan Gum INS 415, Carrageenan INs 407, Carob Bean Gum INs 410), Emulsifier (Mono - And Diglycerides Of Fatty Acid INS 471), Artificial Food Flavor, Vitamin C (Ascorbic Acid), ","Calories(210), TotalFat(13g), SatFat(10g), TransFat(0g), Cholesterol(0g), Sodium(0.015g), TCarbs(21g), DietFbr(3g),  Tsugar(13g), Protein(2g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,AIceSweetCornStick 52-g,45,"Water, Sugar, Coconut Oil, Water Cone (Wheat Flour, Cassava Starch, Eggs, Coconut Oil, Butter, Foaming Agent (Sodium Hydrogen Carbonate INS 500(ii)), Iodized Salt, Artificial Food Color (Ponceau 4R ( Cochineal Red A) INS124)),  Whole Milk Powder, High Fructose Syrup, Corn Jam (0.05%), Contains Permitted Stabilisers (Guar Gum INS 412, Sodium Carboxymethyl Cellulose INs 466, Xanthan Gum INS 415, Carrageenan INS 407, Carob Bean Gum INS 410), Emulsifier ( Mono- And Diglycerides Of Fatty Acid INS 417), Artificial Food Flavor, Artificial Food Color ( Tartazine INS  102)","Calories(112), TotalFat(5g), SatFat(2g), TransFat(0g), Cholesterol(0.003g), Sodium(0.017g), TCarbs(17g), DietFbr(0g),  Tsugar(13g), Protein(1g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Diabetes, Gastrointestinal "
icecream,AiceChocolateCrispy 60-g,45,"Water, Chocolate Coating 17.6%, Sugar, Vegetable Oils, Full Cream Milk Powder, High Fructose Corn Syrup, Rice Biscuits 2%, Guar Gum INS 412, Sodium Carboxy Methyl Cellulose INS 466, Xanthan Gum INS 415, Carrageena, Carob Bean Gum INS 410, Mono and Diglycerides Of Fatty Acid INS 471, Contains: Milk","Calories(172), TotalFat(7.72g), SatFat(4.2g), TransFat(0g), Cholesterol(0g), Sodium(0.015g), TCarbs( 23.75 g), DietFbr(0.6g),  Tsugar(20.86 g), Protein(1.62 g), Salt(0.147 g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,SlectaChocolateIceCreamInACup 100-ml,55,"Water, Glucose, Refined Sugar, Non-Hydrogenated Palm Oil, Simmed Milk powder, ButterMilk Powder, Modified Starch, Cocoa Powder, Whey Powder, Modified Starch, Cocoa Powder, Whey Powder, Food Stabilizers ( LOcust Bean Gum, Guar Gum, Carrageenan, Carboxymethyl Cellulose And Natural Fiber) And Emulsifiers (Distilled Mono And Diglycerides), Artificial Food Colors ( FD&C Red #2, FD&C Yellow #6 FD&C Yellow #5 (Tartrazine) And FD&C Blue #1) And Artificial Food Flavors, Contains: Wheat, Eggs, Peanuts, Soya And Tree Nuts","Calories(81), TotalFat(3g), SatFat(1g), TransFat(0g), Cholesterol(1g), Sodium(0.022g), TCarbs( 13g), DietFbr(1g),  Tsugar(9g), Protein(2g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,SelectaCookies&Cream 100-ml,100,"Water, Chocolate Sandwich Cookies (Wheat Flour, cocoa, Soy Lecithin), Glucose, Non-Hydrogenated Palm Oil, Refined Sugar, Skimmed Milk Powder, ButterMilk Powder, Whey Powder, Modified Starch, Milk Fat, Food Stabilizers And Emulsifiers ( Distilled Mono And Diglycerides (E471), Locust Bean Gum (E410), Guar Gum (E412) And Carrageenan (E407)), And Artificial Food Flavors, Contains: MIlk, Wheat And Soya, Peanuts, Tree Nuts, Eggs","Calories(140), TotalFat(7g), SatFat(4g), TransFat(0g), Cholesterol(0.005g), Sodium(0.055g), TCarbs( 17g), DietFbr(0g),  Tsugar(8g), Protein(2g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,MagumCookies&CreamBelgianChocolate 64-g,52,"White Chocolate (31%), Sugar, Coconut Oil, Milk Solids (Skimmed Milk Powder, Whey Protein Concentrate), Chocolate Cookies Crumbs (5%), Chocolate Cookies Pieces (5%), Glucose Syrup, Maltodextrin, Emulsifiers (Mono & Diglycerides Of Fatty Acids - Plant Origin), Stabilisers ( Locust Bean Gum, Guar Gum, Carrageenan), Flavouring, Salt, Contains Permitted Food Additives Of Plant And Synthethic Origin. Ice Cream Portion Contains 10% Coconnut Oil,Contains: Milk, Wheat, Soy Lechithin, Peanuts, Tree Nuts, Barley And Egg","Calories(130), TotalFat(14g), SatFat(10g), TransFat(0g), Cholesterol(0.010g), Sodium(0.075g), TCarbs( 22g), DietFbr(0g),  Tsugar(8g), Protein(0g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,MagnumAlmodMadeWithBelgianChocolate -64g,45,"Belgian Chocolate&Chocolate Confectionery (32%) [ Sugar, Cocoa Butter, Whole Milk Powder, Cocoa Mass, Milk Fat, Non-Hydrogenated Coconut Oil, Emulsifier (Soy Lecithin), Flavourings], Sugar, Non-Hydrogenated Coconut Oil, Milk Solids (Skimmed Milk Powder, Whey Protein Concentrate), Almond Pieces (5.3%), Glucose Syrup, Emulsifiers ( Mono& Diglycerides Of Fatty Acids - Plant Origin), Stabilisers (Locust Bean Gum, Guar Gum, Carrageen), Natural Vanilla Flavouring, Natural Coloring ( Beta Carotene), Contains: Soy, Lecithin, Milk And Almond, Wheat, Peanuts, Other Tree Nuts, Barley And Eggs","Calories(240), TotalFat(16g), SatFat(10g), TransFat(0g), Cholesterol(0.005g), Sodium(0.025g), TCarbs( 21g), DietFbr(0g),  Tsugar(18g), Protein(3g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,MagnumClassicMadeWithBelgianChocolate 64-g,45,"White Chocolate*, Chocolate Cookie, Sugar, Coconut Oil, Milk Solids (Skimmed Milk Powder, Whey Protein Concentrate), Glucose Syrup, Maltodextrin, Salt, Contains Permitted Emulsifiers (INS 471 - plant origin), Stabilisers (INS 410, INS 412, INS 407) and Flavourings Substances of Plant and Synthetic Origin. *Cocoa sourced from Rainforest Alliance Certified™ farms, Contains:Contains milk and wheat. May contain soy lecithin, peanuts, tree nuts, barley and eggs","Calories(210), TotalFat(13g), SatFat(9g), TransFat(0g), Cholesterol(0.005g), Sodium(0.020g), TCarbs( 21g), DietFbr(0g),  Tsugar(17g), Protein(2g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,NestlePadddlePopTornadoGrape 50-g,50,"Gape Flavoured Carrageenan Dessert [ Sugar, Glucose Syrup, Stabilisers (Carrageenan (0.35), Locust Bean Gum), Acidity Regulators (Trisodium Citrate, Citric Acid), Flavouring, Salt, Colourings (Carmoisine, Brilliant Blue FCF)], Sugar, Glucose Syrup, Flavouring, Stabilisers (Locust Bean Gum, Guar Gum), Acidity Regulator (Citric Acid), Colouring (Carmoisine), Contains: MIlk, Wheat, Barley","Calories(50), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.040g), TCarbs( 13g), DietFbr(0g),  Tsugar(11g), Protein(0g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Diabetes, Skin Diseases"
icecream,SelectaRockyRoadChocolateFlavoredIceCreamStick 50-ml,50,"Water, Glucose, Refined Sugar, Palm Oil, Marshmallows, Peanuts, Chocolate Chips, Skimmed Milk Powder, Buttermilk Powder, Cocoa Powder, Whey Powder, Modified Starch, Food Stabilizers And Emulsifiers, Ice Structuring Protein, Artificial Food Flavors And Artificial Food Colors Including FD&C Yellow #5 (Tartrazine).","Calories(78), TotalFat(3g), SatFat(1g), TransFat(0g), Cholesterol(0g), Sodium(0.018g), TCarbs( 13g), DietFbr(1g),  Tsugar(8g), Protein(1g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,SlectaCocoMelon 110-ml,100,"Water, Refined Sugar, Buco Bits, Modified Starch, Non- Hydrogenated Palm Oil, Glucose, Whey Powder, SkimmedMilk Powder ButterMilk Powder, Food Stabilizers ( Locust Bean Gum, Guar Gum, Carrageenan, And Carboxymethyl cellulose) And Emulsifiers  ( Mono And Diglycerides), Coconut Milk Powder, Artificial Food Flavors, And Artificial Food Color ( FD&C Yellow#6), Contains: MIlk, Coconut, Peanuts, Tree Nuts, Eggs, Wheat, Soya, And Tartrazine","Calories(59), TotalFat(2g), SatFat(1g), TransFat(0g), Cholesterol(0.001g), Sodium(0.019g), TCarbs( 10g), DietFbr(1g),  Tsugar(7g), Protein(1g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Diabetes, Kidney Diseases"
icecream,SelectaQuezoReal 50-ml,56,"Water, Whole Milk Powder, Coconut Milk, Processed Cheese, Refined Sugar, Palm Oil, Skimmed Milk Powder, Buttermilk Powder, Whey Powder, Modified Starch, Food Stabilizers And Emulsifiers, Artificial Food Flavors And Artificial Food Colors Including FD&C Yellow #5 (Tartrazine).","Calories(73), TotalFat(3g), SatFat(1g), TransFat(0g), Cholesterol(0.002g), Sodium(0.087g), TCarbs( 10g), DietFbr(1g),  Tsugar(7g), Protein(1g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,SelectaCocoUbe 50-ml,56,"Water, Refined Suugar, Buco Bits, Modified Starch, Non Hydrogenated Palm Oil, Glucose, Whey Powder, Skimmed Milk Powder, ButterMilk Powder, Food Stabilizers ( Locust Bean Gum, Guar Gum, Carrageenan, And Carboxymethyl Cellulose) And Emulsifiers ( Distilled Mono And Digycerides), Coconut Milk Powder, Artificial Food Flavors, And Artificial Food Colors (FD&C Red#2 And FD&C Blue #1), Contains: Milk, Coconut, Peanuts, Tree Nuts, Eggs. Wheat, Soya And FD&C Yellow (Tartrazine)","Calories(64), TotalFat(2g), SatFat(1g), TransFat(0g), Cholesterol(0.001g), Sodium(0.021g), TCarbs( 11g), DietFbr(0g),  Tsugar(7g), Protein(1g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Diabetes, Kidney Diseases"
icecream,SelectaCookies&CreamBoomBoom 60-ml,66,"Water, Cookies & Cream Coating (Vegetable Oil [Coconut And/Or Palm], Refined Sugar, Whey Powder, Skimmed Milk Powder, Choco Cookie Fines [Wheat Flour, Cocoa Powder And Soya Lecithin] And Artificial Food Flavor), Refined Sugar, Dark Choco Cookies (Wheat Flour, Refined Sugar, Palm Oil, Skimmed Milk Powder, Soya Lecithin And Artificial Food Flavor), Glucose, Palm Oil, Skimmed Milk Powder, Buttermilk Powder, Modified Starch, Whey Powder, Food Stabilizers (Locust Bean Gum, Guar Gum, Carrageenan And Carboxymethyl Cellulose) And Emulsifiers (Distilled Mono And Diglycerides), Artificial Food Colors FD&C Yellow #5 (Tartrazine) And FD&C Yellow #6) And Artificial Food Flavors.","Calories(140), TotalFat(9g), SatFat(7g), TransFat(0g), Cholesterol(0.001g), Sodium(0.055g), TCarbs( 15g), DietFbr(1g),  Tsugar(11g), Protein(1g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,SelectaBirthdayEspesyalMangoFloatMangoIceCreamWith GrahamCracker 1.3L,250,"Water, Glucose, Refined Sugar, Mango Puree, Skimmed Milk Powder, Buttermilk Powder, Graham Crackers (Wheat Flour, Whole Wheat Flour, Sugar, Vegetable Shortening, Caramel Color, Leavening [Ammonium Bicarbonate And Sodium Bicarbonate], Malt Extract, Honey, Iodized Salt, Vanilla Flavor, And Sodium Metabisulfite), Non-Hydrogenated Palm Oil, Modified Starch, Whey Powder, Food Stabilizers (Locust Bean Gum, Guar Gum, Carrageenan, And Carboxymethyl Cellulose) And Emulsifiers (Distilled Mono And Diglycerides), Citric Acid, Artificial Food Flavor, And Artificial Food Color FD&C Yellow #6 (Sunset Yellow) Including FD&C Yellow #5 (Tartrazine), Contains: Milk, Wheat, And FD&C, Peanuts, Tree Nuts, Eggs, And Soya","Calories(106), TotalFat(5g), SatFat(2g), TransFat(0g), Cholesterol(0g), Sodium(0.030g), TCarbs( 14g), DietFbr(1g),  Tsugar(11g), Protein(1g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,SelectaSuperThickStrawberry 1.3L,350,"Water, StrawBerry Puree, Refined Sugar, Non-Hydrogenated Palm Oil, Glucose, Skimmed Milk Powder, ButterMilk Powder, Whey Powder, Modifiedd Starch, Food, Stabilizers (Locust Bean Gum, Guar Gum, Carrageenan, And Carboxymethyl Cellulose) And Emulsifiers ( Distilled Mono And Diglycerides), Citric Acid, Artificial Food Flavors, And Artificial Food Color FD&C Red#40 (Allura Red), Contains: Milk, Peanuts, Tree Nuts, Wheat, Eggs, Soya","Calories(100), TotalFat(4g), SatFat(2g), TransFat(0g), Cholesterol(0g), Sodium(0.040g), TCarbs( 15g), DietFbr(1g),  Tsugar(11g), Protein(2g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,CornettoMiniChocolateVanilla 336-ml,320,"Bicuit Cone [Wheat Flour, Sugar, Corn Starch, Coconut Oil, Emulsifiers (Lecithin, Salt, Flavouring, Colouring ( Brown HT)], Chocolate Compound 18%) [ Sugar, Coconut Oil, Cocoa Powder, Plam Fat, Emulsifiers (Lecithin, Polyglycerol Esters Of Fatty Acids)], Sugar, Milk Solids] Skimmed Milk Powder, Whey Powder, Whey Protein Concentrate), Glucose Syrup, Peanut Pieces (3.4%) Non-Hydrogenated Vegetable Oil (Coconut, Palm), Stabilisers (Guar Gum Locust Bean Gum, Tara GUm, Carrageenan), Emulsifiers (Mono And Diglyceride Of Fatty Acids- Plant Agent), Flavouring, Contains: Wheat, Soy Lecithin, Peanuts And Milk, Tree Nuts And Eggs","Calories(60), TotalFat(2g), SatFat(2g), TransFat(0g), Cholesterol(0g), Sodium(0.020g), TCarbs( 9g), DietFbr(1g),  Tsugar(5g), Protein(1g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,SelectaStawberriesN'CremeCreamBaseWith Strawberry Pieces 1.3-L,300,"Water, Strawberry Pieces (Strawberry, Sugar, Glucose, Food Stablizer (Carboxymethyl Cellulose)), Strawberry Puree Non-Hydrogenated Palm Oil, Skimmed Milk Powder, ButterMilk Powder, Glcose Syrup, Refined Sugar, Whey, Powder, Modified Starch Milk Fat, Food Stabilizers (Locust, Bean Gum Guar Gum, Carrageenan, And Carboxymethyl Cellulose) And Emulsifiers (Distilled Mono And Diglycerides) Artificial Food Flavors,, Malic ACid, And Citric Acid, Contains: Milk, PEanuts, Tree Nuts, Soya, Wheat, Egg ","Calories(114), TotalFat(5g), SatFat(3g), TransFat(0g), Cholesterol(0.005g), Sodium(0.034g), TCarbs( 17g), DietFbr(1g),  Tsugar(12g), Protein(2g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,AiceChocoMallowBlizz&CreamyMilkCookies 1.3-L,260,"Water, Sugar, Milk, Solids (Whole Milk Powder, Simmed Powder), Coconut Oil, Chocolaate Biscuits Crumbs, Marshallow, Maltose Syrup, Butter, Cocoa Powder, Permitted Stabilizers (Guar GUm INS 412, Sodium CarboxyMethyl Cellulose INS 466, Xanthan Gum INS 415, Caraggeenan INS Color (Caramel II-Ammonia Caramel INS 150c), Artificial Flavor, Contains: Milk Wheat Flavour","Calories(99), TotalFat(3g), SatFat(3g), TransFat(0g), Cholesterol(0.003g), Sodium(0.027g), TCarbs( 16), DietFbr(0g),  Tsugar(11g), Protein(2g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0%)","Hypertension, Diabetes"
icecream,OreoIceCreamChocolateFlavoredSandwichBiscuitsFIlledWithCreamFlavoredIceCreamWIthCrushedOreoChocolateFlavoredBiscuits 110-ml,340,"Oreo Wafer And Cookie Pieces (Unbleached Enriched Flour [Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Sugar, Palm And/Or Canola Oil, Cocoa Processed With Alkali, Invert Sugar, High Fructose Corn Syrup, Baking Soda, Calcium Phosphate, Salt, Soy Lecithin, Chocolate, Natural And Artificial Flavor), Dairy Product Solids, Skim Milk, Sugar, Corn Syrup, Cream, Coconut Oil, Maltodextrin, Propylene Glycol Monostearate, Cellulose Gel, Guar Gum, Monoglycerides, Carob Bean Gum, Cellulose Gum, Natural Flavor. Contains: Wheat, Milk, And Soy Ingredients.","Calories(210), TotalFat(6g), SatFat(2g), TransFat(0g), Cholesterol(0.005g), Sodium(0.200g), TCarbs( 35g), DietFbr(1g),  Tsugar(17g), Protein(2g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0.0019g)","Hypertension, Diabetes"
icecream,NobrelliChoco-Mangga-ubeFlavoredIceCream 1.3-L,336,"Water, Glucose Syrup, Sugar, Milk Powders (Contains, Buttered Milk, Whey Or Whole Milk Powder), Vegetable Oil, Mango Pure, Ube  Puree, Cocoa Powder, Stabilizers (Modified Starch Guar Gum), Emulsifiers ( Proplene Glycol Esters Of Fatty Acid, Mono- And Disglycerides), Nature- Identical, Artificial, And Natural Flavors, Artifical Food Colors, Food Acids (Citric Acid, Malic Acid), Contains: Milk","Calories(95), TotalFat(3g), SatFat(1.5g), TransFat(0g), Cholesterol(0.001g), Sodium(0.020g), TCarbs( 16g), DietFbr(0g),  Tsugar(11g), Protein(1g), VitA(0%),  VitC(0%),Calcium(10%), Iron(0.0019g)","Hypertension, Diabetes"
