Categories,ProductName,Price,Ingredients,NutritionFacts,,,,,,,,,,,
Instant Noodle,NongShimNeoguriSpicySeafood 120-g 5pack,230,"Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Hydrochloride, Riboflavin, Folic Acid), Potato Starch, Palm Oil, Modified Potato Starch, Salt, Contains less than 2% of: Anchovy Extract (Powder), Black Pepper (Powder), Bonito Extract (Powder), Clam Extract (Powder), Corn Starch, Cuttlefish Extract (Powder), Dextrose Disodium Guanylate, Disodium Inosinate, Disodium Succinate, Dried Flakes (Seaweeds, Carrot), D-Sorbitol, Garlic (Powder), Gum Arabic, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Maltodextrin, Modified Corn Starch, Modified Tapioca Starch, Mussel Extract (Powder), Natural Flavors, Oligosaccharides, Onion (Powder), Polyglycerol Esters of Fatty Acids, Potassium Carbonate, Red Chili Pepper (Powder), Rice Flour, Shrimp Extract (Powder), Sodium Carbonate, Sodium Phosphate, Soy Lecithin, Soy Sauce (Powder) (Soy, Wheat, Salt), Sugar, Sunflower Oil, Tocopherols (Antioxidant), Tuna Extract, Wheat Gluten, Yeast Extract, Yellow Corn Flour.","Calories(260), TotalFat(8g), SatFat(3.5g), TransFat(0g), Cholesterol(0mg), Sodium(1010mg), TCarbs(42g), DietFbr(1g), Tsugar(2g), Protein(4g), VitA(0%), VitC(0%), Calcium(0%), Iron(8%)",,,,,,,,,,,
Instant Noodle,PaldoPororoJjajangCup 65-g,74,"Noodles: Wheat flour, modified potato starch, palm oil, potato starch, wheat gluten, emulsified oil, sunflower seed oil, lecithin (soy), salt, vegetable extract, garlic, onion, alkaline agent, potassium carbonate, sodium carbonate, sodium phosphate, guar gum, canola oil. Soup: Black bean powder, black soybean, wheat, monosodium glutamate, onion, sugar, onion powder, glucose, salt, seasoning, soy sauce (soy, wheat, salt), garlic, corn syrup, yeast extract, maltodextrin, salt, sodium ribonucleotides, flavor enhancer (monosodium glutamate), soy sauce powder (wheat, soy, salt). Flakes: Dried cabbage, soy protein, dried bok choy","Calories(290), TotalFat(10g), SatFat(4.5g), TransFat(0g), Cholesterol(0mg), Sodium(600mg), TCarbs(46g), DietFbr(2g), Tsugar(5g), Protein(5g), VitA(0%), VitC(0%), Calcium(0%), Iron(0.6%), Potassium(129mg)",,,,,,,,,,,
Instant Noodle,NongShimShinRamyunHNS 114-g big cup,60,"Noodles: Wheat flour, potato starch, vegetable oil (contains antioxidant (307B)), salt, hydrolyzed vegetable protein (soy), mineral salts (501, 500, 452, 339), yeast extract, emulsifier (322, (soy)), green tea extract. Soup powder: Hydrolyzed vegetable protein (soy), maltodextrin, flavour enhancers (627, 621, 631), salt, yeast extract, vegetables, glucose, sugar, spices, soy sauce, soybean, vegetable oils (contain soy), starches (tapioca, potato), wheat flour, fructose, thickener (414), sweetener (420), corn flour, kelp, emulsifier (322, soy). Flakes: Dried vegetables, soybean, wheat, gluten, soy sauce, glucose.","Calories(240), TotalFat(7g), SatFat(3g), TransFat(0g), Cholesterol(0mg), Sodium(1300mg), TCarbs(39g), DietFbr(2g), Tsugar(5g), Protein(5g), VitA(0%), VitC(0%), Calcium(0%), Iron(2%)",,,,,,,,,,,
Instant Noodle,NongShimSpicyShrimpCup 115-g,60,"Noodles: Wheat Flour, Potato Starch, Palm Oil, Salt. Flavour Sachet: Shrimp (Crustaceans) Seasoning. Salt, Flavour Enhancer (E631), Cuttlefish (Molluscs) Seasoning, Sugar, Spices, Soy Sauce Powder, Paprika Powder, Hot Seasoning, Fried Pepper Paste Powder, Corn Flour. Vegetables: Fish Flake, Fish Flake (Shrimp (Crustaceans) Flavoured), Dried Green Onion, Dried Seaweed, Dried Shrimp (Crustaceans), Dried Carrot. May also contain Barley, Crustaceans, Eggs, Fish, Peanuts, Milk, Celery, Mustard, Sesame seeds and Molluscs due to handing and manufacturing in the same facility.","Calories(290), TotalFat(10g), SatFat(5g), TransFat(0g), Cholesterol(0mg), Sodium(1550mg), TCarbs(43g), DietFbr(0g), Tsugar(3g), Protein(6g), VitA(0%), VitC(0%), Calcium(0%), Iron(8%)",,,,,,,,,,,
Instant Noodle,NongShimTempuraUdonCup 111-g big,60,"Wheat Flour, Palm Oil, Potato Starch, Modified Potato Starch, Salt, Pollock, Contains 2% or Less of Each of The Following: Anchovy (Fish), Beta-Carotene(Colour), Black Pepper, Bonito (Fish), Cabbage, Caramel(Colour), Carrot, Corn Syrup, Dextrin, Dextrose, Disodium Guanylate, Disodium Inosinate, Disodium Succinate, D-Sorbitol, Garlic, Green Onion, Gum Arabic, Hydrolyzed Vegetable, Glutamate, Mushroom, Onion, Polyglycerol Esters of Fatty Acids, Potassium Carbonate, Radish, Red Pepper, Riboflavin(Colour), Rice Bran Oil, Seaweed, Sodium Carbonate, Sodium Phosphate, Soy beans, Sugar, TBHQ (Antioxidant), Tocopherols, Tuna (Fish), Wheat Starch, Yeast Extract.","Calories(280), TotalFat(12g), SatFat(6g), TransFat(0g), Cholesterol(5mg), Sodium(1260mg), TCarbs(39g), DietFbr(2g), Tsugar(3g), Protein(4g), VitA(0%), VitC(0%), Calcium(0%), Iron(8%)",,,,,,,,,,,
Instant Noodle,SamyangBulgogi 140-g,70,"Noodle: Wheat Flour, Modified Tapioca Starch, Refined Palm Oil, Wheat Gluten, Refined Salt, Glycerin, Soybean Oil, Thickener (Guar Gum (E412)), Purified Water, Acidity Regulator (Potassium Carbonate Anhydrous (E501(i)), Sodium Carbonate (E500), Sodium Phosphate Dibasic (E339(ii)), Citric Acid (E330)), Emulsifier (Lecithin (E322(i))), Green Tea Flavour Oil. Soup: Soy Sauce Powder, White Sugar, Yeast Extract Powder, Flavour Enhancer (Monosodium L-Glutamate (E621)), Textured Soy Protein, Dried Onion, Caramel Powder, Salt, Dehydrated Chives, Roasted Sesame, Onion Powder, Garlic Powder, Non Dairy Creamer, Black Pepper Powder, Soybean Oil, Dried Red Pepper, Paprika Extract.","Calories(590), TotalFat(21g), SatFat(8g), TransFat(0g), Cholesterol(0mg), Sodium(2090mg), TCarbs(86g), DietFbr(3g), Tsugar(14g), Protein(13g), VitA(0%), VitC(0%), Calcium(2%), Iron(8%), Potassium(370mg)",,,,,,,,,,,
Condiments,KnorrLiquidSeasoningOriginal 500-ml,182,"Water, Hydrolized Soy Protein, Glucose, Iodized Salt, Flavor Enhancers (MSG, Ribonucleotide), Sugar, Color (Caramel), Food Acid (Citric Acid),  Preservative (Potassiumsorbate), Nature-Identical Flavor, Contains: Soybeans, May Contain: Cereals Containing Gluten, Milk, Celery, Mustard","Calories(4), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(195mg), TCarbs(2g), DietFbr(0g),  Tsugar(0g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,KnorrLiquidSeasoningChili 130-ml,64,"Water, Soy Sauce (water, Soybean, Wheat, Salt, Caramel, Sodium Benzoate), Iodized Salt, Hydrolyzed Soy Protein, Chili, FlavorEnhancers (MSG, Ribonucleotide), Sugar, Vinegar, Food Acid (Malic Acid), Natural Flavors, Thickener (Xathan Gum), Preservative (Potassiumsorbate), Color (Caramel) Contains: Cereals Containing Gluten, Soybean, Milk. May Contain: Celery, Mustard","Calories(2), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(391mg), TCarbs(0g), DietFbr(0g),  Tsugar(0g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,KnorrLiquidSeasoningOriginal 130-ml,64,"Water, Hydrolyzed Soy Protein Glucose, IodizedSalt, Flavor Enhancers (MSG, Ribonucleotide), Sugar, Color (Caramel), Food Acid (Citric Acid), Preservative (Potassium Sorbate), Nature Identical Flavor, Contains: Soybeans, May Contains: Cereals Containing Gluten, Milk, Celery, Mustard","Calories(5), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(295mg), TCarbs(0g), DietFbr(0g),  Tsugar(0g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,KnorrShrimpBrothCubes Whole Pack,38,"Iodized Salt, Paml Fat, Flavor Enhancers, (MSG, Ribonucleotide), Shrimp Powder, Shrimp Fat, Sugar, Nature-Identical Flavor, Spices CornStarch, Food Acid (Citric Acid), Color (Beta-Carotene), Contains: Crustaceans, Milk, No Preservatives Added Made With Natural Shrimp","Calories(6), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(330mg), TCarbs(0g), DietFbr(0g),  Tsugar(0g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%),  Iron(0.21%)",,,,,,,,,,,
Condiments,KnorrBeefBrothCubes Whole Pack,38,"Iodized Salt, Palm Fat, Flavor Enhancers, (MSG, Ribonucleotide), CornStartch, Nature-Identical and Artificial Flavors, Sugar, Color (Caramel), Onion, Beef Meat, Palm Oil Garlic, Turmeric,  Contains Milk, Soybeans, Nuts, No Preservatives Added, Made With Natural Beef","Calories(4), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(195mg), TCarbs(2g), DietFbr(0g),  Tsugar(0g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,KnorrPorkBrothCubes Whole Pack,38,"Iodized Salt, PalmFat, ConStarch, Flavor Enhancers (MSG, Ribonucleotide), Pork (Fat and Meat),  Hydrolyzed Vegetable Protein, Garlic Fat, Natural Flavors, Color (Caramel), Spice, Artificial Flavor, Stabilizer (Tetrasodium Pyrophosphate), Ferric Pyrophosphate,  Contains Soybeans, Milk no Preservatives Added, Made With Natural Pork","Calories(2), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(391mg), TCarbs(0g), DietFbr(0g),  Tsugar(0g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,KnorrChickenBrothCubes Whole Pack,39,"Iodized Salt, PalmFat, ConStarch, Flavor Enhancers (MSG, Ribonucleotide), CornStarch, Nature-Identical Flavors, Chicken (fat and Meat), Sugar, Egg Powder, Spice, Stabilizer (tetrasodium Pyrophosphate), Color (Caramel), Ferric Pyrophosphate, Contains: Eggs, Chicken, Celery,  No Preservatives Added, Made With Natural Chicken","Calories(5), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(295mg), TCarbs(0g), DietFbr(0g),  Tsugar(0g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,StaMonicaAPFlour 400-g,54,Cornstarch,"Calories(6), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(330mg), TCarbs(0g), DietFbr(0g),  Tsugar(0g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%),  Iron(0.21%)",,,,,,,,,,,
Condiments,MaggiSavorLiquidSeasoningClassicFlavor 130-ml,57,"Water, Iodized Salt, Sugar, Flavor Enhancers ( Monosodium Glutamate, Disodium Inosinate and Disodium Guanylate), Hydrolyzed Wheat Protein (Salt, Wheat, Vegetable Oil), Acidity Regulator (Glacial Acetic Acid), Caramel Color, Spices, Preservative (Potassiumsorbate), Contains Wheat (Gluten) and Celery ","Calorie(3),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(196mg), TCarbs(0.5g), DietFbr(0g),  Tsugar(0.3g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,MaggiSavorLiquidSeasoningCalamansiFlavor 130-ml,57,"Water, Iodized Salt, Sugar, Flavor Enhancers ( Monosodium Glutamate, Disodium Inosinate and Disodium Guanylate), Hydrolyzed Wheat Protein (Salt, Wheat, Vegetable Oil), Acidity Regulator (Glacial Acetic Acid), Caramel Color, Spices, Preservative (Potassiumsorbate), Contains Wheat (Gluten) and Celery ","Calorie(2),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(200mg), TCarbs(0.4g), DietFbr(0g),  Tsugar(0.3g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,MaggiSavorLiquidSeasoningChilimansiFlavor 130-ml,57,"Water, Iodized Salt, Sugar, Flavor Enhancers ( Monosodium Glutamate, Disodium Inosinate and Disodium Guanylate), Hydrolyzed Wheat Protein (Salt, Wheat, Vegetable Oil), Acidity Regulator (Glacial Acetic Acid), Caramel Color, Spices, Preservative (Potassiumsorbate), Contains Wheat (Gluten) and Celery ","Calorie(2),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(200mg), TCarbs(0.4g), DietFbr(0g),  Tsugar(0.3g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,MaggiSavorLiquidSeasoningHotChiliFlavor 130-ml,57,"Water, Iodized Salt, Sugar, Flavor Enhancers ( Monosodium Glutamate, Disodium Inosinate and Disodium Guanylate), Hydrolyzed Wheat Protein (Salt, Wheat, Vegetable Oil), Acidity Regulator (Glacial Acetic Acid), Caramel Color, Spices, Preservative (Potassiumsorbate), Contains Wheat (Gluten) and Celery ","Calorie(2),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(193mg), TCarbs(0.3g), DietFbr(0g),  Tsugar(0.3g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,DatuPutiVinegar 1-Liter,45,"Water, cane vinegar, neutral cloud, antioxidant (E223) and color (E150a).","Calories(0), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(0mg), TCarbs(0g), DietFbr(0g), Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,DatuPutiSoySauce 1-Liter,56,"Water, soy beans, salt, caramek color (E150d), preservative (E211)","Calories(0), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(600mg), TCarbs(0g), DietFbr(0g), Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,CocoMamaFreshGata 200-ml,35,"Coconut cream, stabilizers (sucrose ester, cellulose gum, xanthan gum)","Calories(220), TotalFat(22g), SatFat(17.5g), TransFat(0g), Cholesterol(0mg), Sodium(15mg), TCarbs(4g), DietFbr(0g), Tsugar(2.4g), Protein(2g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,StaMonicaCornstarch 400-g,43,Corn kernel,"Calories(110), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(5mg), TCarbs(26g), DietFbr(1g), Tsugar(0g), Protein(0g), VitA(2%), VitC(2%), Calcium(2%), Iron(2%)",,,,,,,,,,,
Condiments,DatuPutiSpicedVinegar 350-ml,49,"Vinegar, garlic, chili peppers, onion, sugar, monosodium glutamate, black pepper.","Calories(0), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(140mg), TCarbs(0g), DietFbr(0g), Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,UFCBananaKetsup 1-kg,73,"Banana puree, sugar, vinegar, garlic powder, onion powder, salt, artificial coloring (E129)","Calories(18), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(295mg), TCarbs(4g), DietFbr(0g), Tsugar(2g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,FidelIodizedSaltCoarse 500-g,22,"Natural sea salt, Potassium iodate (fortificant)","Calories(0), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(1700mg), TCarbs(0g), DietFbr(0g), Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%) Iodine(300g), Calcium(14mg), Magnesium(31.5mg)",,,,,,,,,,,
Condiments,MaggiMagicSarap 8-g,5,"Iodized salt, flavor enhancer (E621), sugar, artificial chicken flavor, flavor enhancer (E635), garlic, onion, spices, nature-identical flavors (GLUTEN), EGG powder, artificial chicken powder.","Calories(3), TotalFat(0.04g), SatFat(0.01g), TransFat(0), Cholesterol(0.04mg), Sodium(516mg), TCarbs(0.4g), DietFbr(0), Tsugar(0.2g), Protein(0g), VitA(0%), VitA(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,MaggiMagicSarap 8-g 16Sachet,67,"Iodized salt, flavor enhancer (E621), sugar, artificial chicken flavor, flavor enhancer (E635), garlic, onion, spices, nature-identical flavors (GLUTEN), EGG powder, artificial chicken powder.","Calories(3), TotalFat(0.04g), SatFat(0.01g), TransFat(0), Cholesterol(0.04mg), Sodium(516mg), TCarbs(0.4g), DietFbr(0), Tsugar(0.2g), Protein(0g), VitA(0%), VitA(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,MaggiMagicSarap 150-g,71,"Iodized salt, flavor enhancer (E621), sugar, artificial chicken flavor, flavor enhancer (E635), garlic, onion, spices, nature-identical flavors (GLUTEN), EGG powder, artificial chicken powder.","Calories(3), TotalFat(0.04g), SatFat(0.01g), TransFat(0), Cholesterol(0.04mg), Sodium(516mg), TCarbs(0.4g), DietFbr(0), Tsugar(0.2g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,DelMonteTomatoKetsupSweet 320-g,49,"Tomato paste, sugar, vinegar, salt, spices and seasoning (onion powder, garlic powder, and other natural flavors), preservatives.","Calories(15), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(95mg), TCarbs(4g), DietFbr(0g), Tsugar(3g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,DelMonteSweetChili 330-g,48,"Sugar, water, vinegar, red chili peppers, modified starch, salt, garlic, paprika, preservatives","Calories(40), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(290mg), TCarbs(10g), DietFbr(0g), Tsugar(9g), Protein(0g), VitA(0%),VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,LorinsPatis 1-Liter,69,"Water, Fermented Fish Extract, Iodized Salt, Sodium Benzoate, Caramel, Potassium Sorbate, Monosodium Glutamate, and Disodium Inosinate.","Calories(0), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(1442mg), TCarbs(0g), DietFbr(0g), Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,SilverSwanSoySauce 1-Liter,54,"Water, Blend of Hydrolyzed and Naturally Fermented SOYBEAN Protein, Iodized Salt, Color (E150a), Preservative (E211), Flavor Enhancers (E621, E631, E627) and Yeast Extract (GLUTEN).","Calories(10), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(1020mg), TCarbs(1g), DietFbr(0g), Tsugar(0g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,MamaSita'sOysterSauce 156-g,61,"Water, real oysters, modified starch, cane sugar, salt, hydrolyzed corn and soy protein, caramel color, monosodium glutamate (flavor enhancer), 0.1% sodium benzoate added as a preservative.","Calories(30), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(1040mg), TCarbs(5g), DietFbr(0g), Tsugar(5g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",,,,,,,,,,,
Condiments,KnorrShrimpBrothCubes 10-g,8,"Salt, Palm Oil, Monosodium Glutamate, Powdered Shrimp Shells, Corn Starch, Hydrolyzed Corn Protein, Hydrogenated Palm Oil, Chili Powder, Water, Shrimp Powder, Sugar, Maltodextrin, Natural Flavor, Citric Acid, Tomato Powder, Caramel Color, Disodium Inosinate, Turmeric (Color), Red 40, TBHQ (Used to Protect Quality).","Calories(15), TotalFat(1g), SatFat(1g), TransFat(0g), Cholesterol(0mg), Sodium(1000mg), TCarbs(1g), DietFbr(0g), Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(2%)",,,,,,,,,,,
Condiments,KnorrBeefBrothCube 10-g,8,"Salt, Palm Oil, Monosodium Glutamate, Corn Starch, Sugar, Hydrogenated Palm Oil, Cooked Beef Powder, Hydrolyzed Corn Protein, Water, Maltodextrin, Onion Extract, Silicon Dioxide (Prevents Caking), Yeast Extract (Barley), Caramel Color (Contains Sulfites), Dehydrated Parsley, Turmeric (Color), Hydrolyzed Beef Stock, Garlic Extract, Disodium Inosinate, Natural Flavor, Citric Acid, Disodium Guanylate, Spice.","Calories(15), TotalFat(1g), SatFat(1g), TransFat(0g), Cholesterol(0mg), Sodium(1100mg), TCarbs(1g), DietFbr(0g), Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(2%)",,,,,,,,,,,
Condiments,KnorrChickenBrothCube 10-g,8,"Salt, Monosodium Glutamate, Palm Oil, Corn Starch, Hydrogenated Palm Oil, Sugar, Xanthan Gum, Chicken Fat, Natural Flavor, Water, Turmeric (for Color), Disodium Inosinate, Disodium Guanylate, Maltodextrin, Dehydrated Parsley, Spices, Caramel Color, TBHQ (Used to Protect Quality).","Calories(15), TotalFat(1g), SatFat(1g), TransFat(0g), Cholesterol(0mg), Sodium(1100mg), TCarbs(1g), DietFbr(0g), Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(2%)",,,,,,,,,,,
Condiments,KnorrPorkBrothCubes 10-g,8,"Iodized Salt, PalmFat, ConStarch, Flavor Enhancers (MSG, Ribonucleotide), Pork (Fat and Meat),  Hydrolyzed Vegetable Protein, Garlic Fat, Natural Flavors, Color (Caramel), Spice, Artificial Flavor, Stabilizer (Tetrasodium Pyrophosphate), Ferric Pyrophosphate,  Contains Soybeans, Milk no Preservatives Added, Made With Natural Pork","Calories(2), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(391mg), TCarbs(0g), DietFbr(0g),  Tsugar(0g), Protein(0g), VitA(0%), VitC(0%) Calcium(0%), Iron(0%)",,,,,,,,,,,
Powdered Beverages ,TangPineappleInstantDrinkMixSachet 19-g,22,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Stabilizer (Sodium Carboxymethylcellulose), Artificial Sweeteners (Aspartame, Acesulfame Potassium), Anti-Caking Agent (Calcium Phosphate), Flavor Enhancer (Sodium Chloride), Natural, Nature-Identical and Artificial Pineapple Flavor, Vitamins and MIneral (Vitamin C, ZInc, Vitamin D), Titanium Dioxide as Color, Powdered Pineapple Extract and Artificial Colors (Tartrazine, Allura Red, Brilliant Blue and Sunset Yellow) Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(1040mg), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",,,,,,,,,,,
Powdered Beverages ,TangHoneyLemonInstantDrinkMixSachet 19-g,22,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Anti-Caking Agent (Calcium Phosphate), Natural and Natural-Identical Lemon Flavor, Stabilizer (Sodium Carboxymethycellulose), Flavor Enhancer (sodium Chloride), Vitamin C, Titanium Dioxide as Color, Powdered Lemon Extract,  Artificial Colors (Tartrazine), and Natural and Nature-Identical Honey Flavor, Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(1040mg), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",,,,,,,,,,,
Powdered Beverages ,TangPomeloInstantDrinkMixSachet 19-g,21,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Stabilizer (Xathan Gum), Anti-Caking Agent (Calcium Phosphate), Acidity Regulator (Citric Acid), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Vitamins and Mineral (Vitamin C, ZInc, Vitamin D), Natural, Nature-Identical and Artificial Melon Flavor, Powdered Melon Extract, Artificial Colors (Tartrazine, Allura Red, Sunset Yellow, Brilliant Blue), Titanium Dioxide as Color, Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(1040mg), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",,,,,,,,,,,
Powdered Beverages ,TangCalamansiInstantDrinkMixSachet 19-g,21,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Anti-Caking Agent (Calcium Phosphate), Stabilizer (sodium Carboxymethylcellulose), Flavor Enhancer (Sodium Chloride),  Nature-Identical and Artificial Calamansi Flavor, Vitamins and Mineral (Vitamin C, ZInc, Vitamin D),  Powdered Calamansi Extract, Titanium Dioxide as Color, Artificial Colors (Tartrazine, Sunset Yellow), Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(1040mg), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",,,,,,,,,,,
Powdered Beverages ,Tang DalandanInstantDrinkMixSachet 19-g,22,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Anti-Caking Agent (Calcium Phosphate), Flavor Enhancer (Sodium Chloride),  Stabilizer (Sodium Carboxymethylcellulose),  Nature-Identical and Artificial Dalandan Flavor, Vitamins and Mineral (Vitamin C, ZInc, Vitamin D), Titaniumm Dioxide as Color, Powdered Orange  Extract and Artificial Colors (Tartrazine, Sunset Yellow), Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(1040mg), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",,,,,,,,,,,
Powdered Beverages ,Tang GrapeInstantDrinkMixSachet 19-g,21,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Anti-Caking Agent (Calcium Phosphate), Flavor Enhancer (Sodium Chloride), Natural and Natural-Identical Grape Flavor, Stabilizer (Sodium Carboxymethycellulose), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Vitamins and Mineral (Vitamin C, Vitamin D), Artificial Colors (Amaranth, Brilliant Blug), Powdered Grape Extract, Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(1040mg), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",,,,,,,,,,,
